aircraft,no_rotors,no_nontilting_rotors,no_blades,max_thrust_requirement,rotor_radius,max_thrust_power,hover_power,f_flight_power,motor_rpm_hover,motor_power,motor_power_spec,motor_torque,max_forward_velocity,total_energy,flight_energy,ground_energy,sampling_energy,sleep_energy,design_mass,contingency_mass,motor_mass,battery_mass,solar_panel_mass,rotor_mass,structure_mass,ground_mobility_mass,flight_elec_mass,total_empty_mass,payload
Quadcopter,4,4,4,278.25,1.2648210618666271,7709.02633536397,6812.28971361893,13374.659593030017,1407.908897910474,7709.02633536397,10218.434570428395,52.28731700693291,66.52262134828325,2179382.397513064,1603239.6860162918,30000,13500,169412.31191126176,50,40.0,2.2836758533825385,3.958051646349686,3.2030899434348385,4.721998630968742,2.5,2.65,31.261484109833727,8.738515890166273
Hexcopter,6,6,4,111.3,0.6531507878055771,3083.610534145589,2724.9158854475727,5349.863837212009,2726.4038572922523,3083.610534145589,4087.373828171359,10.80042175923835,66.52262134828328,976835.9196890788,645705.8744065168,30000,13500,124824.05866771564,20,16.0,0.588264454601881,1.7740654529241198,1.4356788943108154,3.657644411711232,1.0,2.65,14.114675468503483,1.8853245314965168
Hexcopter,6,6,4,139.125,0.7302447805454054,3854.5131676819856,3406.1448568094656,6687.3297965150105,2438.569743609245,3854.5131676819856,5109.2172852141985,15.094048274578007,66.52262134828325,1179908.9808963563,805294.843008146,30000,13500,134462.64107215084,25,20.0,0.7844883961828724,2.142873453373209,1.7341401835631338,4.089370771054271,1.25,2.65,16.894835366452547,3.105164633547453
Hexcopter,6,6,4,166.95,0.7999430776102566,4625.415801218383,4087.373828171358,8024.7957558180115,2226.0994277072878,4625.415801218383,6131.060742257037,19.84164173773994,66.52262134828328,1381526.0272560264,964883.8116097752,30000,13500,142887.87777024676,30,24.0,0.9924995795896533,2.5090371349679024,2.030461533298099,4.479681234617438,1.5,2.65,19.681998247855653,4.3180017521443474
Hexcopter,6,6,4,194.775,0.8640372765797378,5396.318434754779,4768.602799533251,9362.261715121012,2060.9675942635813,5396.318434754779,7152.9041992998755,25.003326275860964,66.52262134828325,1582073.5798822548,1124472.780211404,30000,13500,150421.869690475,35,28.0,1.2108537471562808,2.873258472053785,2.3252110227546368,4.838608748846532,1.75,2.65,22.47598990863137,5.5240100913686305
Hexcopter,6,6,4,222.6,0.9236947023893187,6167.221068291178,5449.831770895145,10699.727674424017,1927.8586557445117,6167.221068291178,8174.747656342718,30.548205862528718,66.52262134828328,1781796.2494341612,1284061.7488130336,30000,13500,157268.45904876755,40,32.0,1.438471632261634,3.2359817104975503,2.6187481620137585,5.172690333380185,2.0,2.65,25.276534838106272,6.723465161893728
Hexcopter,6,6,4,250.425,0.9797261817083657,6938.123701827574,6131.060742257037,12037.19363372702,1817.602571528168,6938.123701827574,9196.591113385555,36.45142343742943,66.52262134828328,1980859.8074237807,1443650.7174146627,30000,13500,163565.7887718211,45,36.0,1.6745111960781196,3.5975079136678305,2.9113165893941515,5.486466617566849,2.25,2.65,28.0833356991401,7.9166643008599
Hexcopter,6,6,4,278.25,1.032722072499477,7709.026335363971,6812.28971361893,13374.659593030021,1724.3292021024374,7709.026335363971,10218.434570428395,42.69241556204487,66.52262134828328,2179382.397513064,1603239.6860162918,30000,13500,169412.31191126176,50,40.0,1.9182942211104652,3.958051646349686,3.2030899434348385,5.783243605997072,2.5,2.65,30.89610247756165,9.103897522438348
Octocopter,8,8,4,111.3,0.5656451747414492,3083.610534145589,2724.9158854475722,5349.863837212007,3148.1800018546314,3083.610534145589,4087.3738281713586,9.353439615086632,66.52262134828328,976835.9196890787,645705.8744065167,30000,13500,124824.05866771564,20,16.0,0.5198151711836275,1.7740654529241195,1.4356788943108152,4.223483971402821,1.0,2.65,14.04622618508523,1.9537738149147703
Octocopter,8,8,4,139.125,0.6324105309333136,3854.513167681985,3406.144856809465,6687.329796515009,2815.817795820948,3854.513167681985,5109.217285214198,13.071829251733227,66.52262134828325,1179908.980896356,805294.8430081459,30000,13500,134462.64107215084,25,20.0,0.6932068846983928,2.1428734533732086,1.7341401835631336,4.721998630968742,1.25,2.65,16.803553854968065,3.196446145031935
Octocopter,8,8,4,166.95,0.692771026791989,4625.415801218383,4087.373828171358,8024.795755818012,2570.478207659349,4625.415801218383,6131.060742257037,17.183365797672405,66.52262134828328,1381526.0272560264,964883.8116097752,30000,13500,142887.87777024676,30,24.0,0.8770142999940901,2.5090371349679024,2.030461533298099,5.172690333380185,1.5,2.65,19.566512968260092,4.433487031739908
Octocopter,8,8,4,194.775,0.7482782313347742,5396.318434754779,4768.602799533251,9362.261715121012,2379.800390678348,5396.318434754779,7152.9041992998755,21.65351573400656,66.52262134828328,1582073.5798822548,1124472.780211404,30000,13500,150421.869690475,35,28.0,1.0699612103579348,2.873258472053785,2.3252110227546368,5.5871441272996485,1.75,2.65,22.335097371833022,5.664902628166978
Octocopter,8,8,4,222.6,0.7999430776102566,6167.221068291178,5449.8317708951445,10699.727674424015,2226.0994277072878,6167.221068291178,8174.747656342717,26.45552231698659,66.52262134828328,1781796.2494341612,1284061.7488130336,30000,13500,157268.45904876755,40,32.0,1.2710939304890008,3.2359817104975503,2.6187481620137585,5.97290831282325,2.0,2.65,25.10915713633364,6.890842863666361
Octocopter,8,8,4,250.425,0.8484677621121737,6938.123701827574,6131.060742257038,12037.19363372702,2098.7866679030876,6938.123701827574,9196.591113385557,31.567858700917373,66.52262134828328,1980859.807423781,1443650.717414663,30000,13500,163565.7887718211,45,36.0,1.479668399525061,3.5975079136678314,2.9113165893941524,6.335225957104231,2.25,2.65,27.888492902587043,8.111507097412957
Octocopter,8,8,4,278.25,0.8943635498334618,7709.02633536397,6812.28971361893,13374.659593030017,1991.08385801075,7709.02633536397,10218.434570428395,36.972716425652955,66.52262134828325,2179382.397513064,1603239.6860162918,30000,13500,169412.31191126176,50,40.0,1.6950853160113935,3.958051646349686,3.2030899434348385,6.677914505423182,2.5,2.65,30.67289357246258,9.32710642753742
Quad coaxial,8,8,4,111.3,0.5656451747414492,2892.241219600279,2533.546570902263,4543.526768603065,3148.1800018546314,2892.241219600279,3800.3198563533942,8.772963803384929,66.52262134828328,912703.4104388617,592262.1166980024,30000,13500,124824.05866771564,20,16.0,0.49194827551645387,1.6575921877862438,1.3414218260418307,4.223483971402821,1.0,2.65,13.807628956011195,2.192371043988805
Quad coaxial,8,8,4,139.125,0.6324105309333136,3615.301524500348,3166.933213627828,5679.40846075383,2815.817795820948,3615.301524500348,4750.399820441742,12.260589642821122,66.52262134828325,1099743.344333585,738490.1458725032,30000,13500,134462.64107215084,25,20.0,0.6560445912476838,1.9972818719508645,1.6163188482269033,4.721998630968742,1.25,2.65,16.502978644758784,3.497021355241216
Quad coaxial,8,8,4,166.95,0.692771026791989,4338.361829400419,3800.319856353394,6815.2901529045985,2570.478207659349,4338.361829400419,5700.479784530091,16.116963637649615,66.52262134828328,1285327.2633807007,884718.1750470038,30000,13500,142887.87777024676,30,24.0,0.8299982309153346,2.334327237261089,1.889075930894622,5.172690333380185,1.5,2.65,19.203401399071044,4.796598600928956
Quad coaxial,8,8,4,194.775,0.7482782313347742,5061.422134300487,4433.7064990789595,7951.1718450553635,2379.800390678348,5061.422134300487,6650.55974861844,20.309695424136887,66.52262134828328,1469841.6886943753,1030946.2042215045,30000,13500,150421.869690475,35,28.0,1.0126014042771028,2.669430258062503,2.1602611532839147,5.5871441272996485,1.75,2.65,21.908959482290186,6.091040517709814
Quad coaxial,8,8,4,222.6,0.7999430776102566,5784.482439200558,5067.093141804526,9087.053537206131,2226.0994277072878,5784.482439200558,7600.6397127067885,24.813688785910433,66.52262134828328,1653531.230933727,1177174.233396005,30000,13500,157268.45904876755,40,32.0,1.2029515523751426,3.0030351802217994,2.4302340254757895,5.97290831282325,2.0,2.65,24.619554091406062,7.380445908593938
Quad coaxial,8,8,4,250.425,0.8484677621121737,6507.542744100629,5700.479784530093,10222.935229356897,2098.7866679030876,6507.542744100629,8550.71967679514,29.608752836424138,66.52262134828328,1836561.6616107929,1323402.2625705062,30000,13500,163565.7887718211,45,36.0,1.400344502883706,3.335443067107611,2.6992381857889374,6.335225957104231,2.25,2.65,27.33502575578025,8.66497424421975
Quad coaxial,8,8,4,278.25,0.8943635498334618,7230.603049000696,6333.866427255656,11358.81692150766,1991.08385801075,7230.603049000696,9500.799640883484,34.678184311137464,66.52262134828325,2019051.1243875218,1469630.2917450063,30000,13500,169412.31191126176,50,40.0,1.6042130824428955,3.666868483504998,2.967447272762378,6.677914505423182,2.5,2.65,30.055195505376936,9.944804494623064
Hex-tiltrotor,6,6,4,166.95,0.7999430776102566,4625.415801218383,4087.373828171358,9711.994032823837,2226.0994277072878,4625.415801218383,6131.060742257037,19.84164173773994,34.9652513988747,1400342.2029811286,998627.7771498916,30000,13500,124824.05866771564,20,16.0,0.9924995795896533,2.543209841598795,2.0581161125530993,4.479681234617438,1.0,2.65,15.910492200408214,0.0895077995917859
Hex-tiltrotor,6,6,4,208.6875,0.8943635498334618,5781.7697515229775,5109.217285214198,12139.992541029796,1991.08385801075,5781.7697515229775,7663.825927821296,27.729537319239714,34.96525139887467,1709291.8350114184,1246447.2214373646,30000,13500,134462.64107215084,25,20.0,1.3235618730888594,3.104303939216553,2.512186706365988,5.008435879067386,1.25,2.65,19.17338585200473,0.8266141479952687
Hex-tiltrotor,6,6,4,250.42499999999998,0.9797261817083657,6938.123701827574,6131.060742257037,14567.991049235754,1817.602571528168,6938.123701827574,9196.591113385555,36.45142343742943,34.9652513988747,2016785.452194101,1494266.6657248375,30000,13500,142887.87777024676,30,24.0,1.6745111960781196,3.662753717979916,2.9641173606615245,5.486466617566849,1.5,2.65,22.45138227471956,1.5486177252804403
Hex-tiltrotor,6,6,4,292.1625,1.05822522318219,8094.477652132169,7152.904199299877,16995.989557441713,1682.7729941190548,8094.477652132169,10729.356298949817,45.934043436136925,34.96525139887473,2323209.5756433425,1742086.1100123103,30000,13500,150421.869690475,35,28.0,2.0429108466369716,4.219261152234468,3.414476154678634,5.926061249820265,1.75,2.65,25.74331482021674,2.256685179783261
Hex-tiltrotor,6,6,4,333.9,1.1312903494828983,9250.831602436767,8174.747656342716,19423.988065647674,1574.0900009273157,9250.831602436767,12262.121484514075,56.120637690519786,34.9652513988747,2628808.8160182605,1989905.5542997832,30000,13500,157268.45904876755,40,32.0,2.42693992319751,4.774270487846902,3.863622598498326,6.335225957104232,2.0,2.65,29.04816634287607,2.951833657123931
Hex-tiltrotor,6,6,4,375.63750000000005,1.1999146164153849,10407.185552741363,9196.591113385557,21851.986573853635,1484.066285138192,10407.185552741363,13794.886670078336,66.96554086487231,34.9652513988747,2933748.944830893,2237724.9985872563,30000,13500,163565.7887718211,45,36.0,2.8251777667757576,5.328082788185851,4.311800330439291,6.719521851926157,2.25,2.65,32.3650608854009,3.6349391145990992
Hex-tiltrotor,6,6,4,417.375,1.2648210618666271,11563.539503045955,10218.434570428395,24279.985082059593,1407.908897910474,11563.539503045955,15327.651855642593,78.43097551039936,34.96525139887467,3238148.105743189,2485544.442874729,30000,13500,169412.31191126176,50,40.0,3.2364801121119955,5.880912618036376,4.759182989040549,7.082997946453114,2.5,2.65,35.693242385855584,4.306757614144416
